Freq.	V(vo)
2.16770410481966e+003	(-2.25474079727317e+002dB,-2.74710975059693e+001°)
2.17270117886370e+003	(-2.25231042075819e+002dB,-2.75354434926507e+001°)
2.17770977235312e+003	(-2.24987990135093e+002dB,-2.75999460601923e+001°)
2.18272991184296e+003	(-2.24744923836612e+002dB,-2.76646056264044e+001°)
2.18776162394951e+003	(-2.24501843111545e+002dB,-2.77294226107200e+001°)
2.19280493535041e+003	(-2.24258747890713e+002dB,-2.77943974336977e+001°)
2.19785987278478e+003	(-2.24015638104527e+002dB,-2.78595305174560e+001°)
2.20292646305342e+003	(-2.23772513683131e+002dB,-2.79248222853763e+001°)
2.20800473301886e+003	(-2.23529374556334e+002dB,-2.79902731624235e+001°)
2.21309470960560e+003	(-2.23286220653516e+002dB,-2.80558835748322e+001°)
2.21819641980018e+003	(-2.23043051903744e+002dB,-2.81216539504208e+001°)
2.22330989065136e+003	(-2.22799868235757e+002dB,-2.81875847182587e+001°)
